gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2025020014,2025-10-09,51.66666666666667,2.5166666666666666,5.816666666666666,24,3,3,27,2,5,24,1,0,26,0,1,3,0,1,26,1,1,2,0,2,8,0,0,40,3,2,58,3,12,28,2,2,43,3,8,18,2,2,25,2,6,3,0,0,4,1,1,3,0,0,4,0,1,2,0,0,4,0,1,2,1,0,5,0,1,3,0,0,2,0,0,3,0,0,2,0,0
2025020026,2025-10-11,46.18333333333334,8,5.816666666666666,23,8,3,18,2,5,21,4,2,24,0,1,4,1,1,12,2,0,6,2,0,4,0,2,48,13,3,32,2,19,36,7,2,20,1,5,24,6,1,12,1,4,4,0,1,3,0,0,4,0,0,3,0,0,4,0,0,3,0,0,3,0,1,5,0,1,4,2,0,3,0,2,4,2,0,2,0,2
2025020045,2025-10-13,47.1,3.4166666666666665,9.483333333333333,22,1,5,31,0,8,14,0,1,16,0,2,3,0,2,15,1,3,2,0,2,10,0,0,46,7,2,51,1,17,34,6,2,34,1,13,23,4,1,22,1,10,0,2,1,1,0,1,0,2,1,0,0,1,0,2,1,0,0,0,1,0,0,4,0,0,2,0,0,4,0,1,1,0,0,4,0,1
2025020064,2025-10-16,44.71666666666667,6.65,8.633333333333333,17,3,2,18,5,5,19,1,2,25,1,1,4,0,0,10,0,0,10,0,2,10,2,0,51,16,0,41,1,17,39,9,0,26,1,9,27,6,0,16,1,5,2,1,0,1,0,0,2,1,0,1,0,0,1,1,0,1,0,0,4,0,0,2,0,0,2,0,0,6,0,2,2,0,0,6,0,2
2025020078,2025-10-18,49.93333333333334,4.066666666666666,6,17,2,2,22,2,5,23,0,1,18,0,2,8,0,0,8,2,0,6,0,0,6,0,0,44,4,3,42,2,12,31,3,3,31,1,7,18,2,3,26,0,4,2,1,2,2,0,1,2,1,2,2,0,1,0,1,0,2,0,1,8,0,0,1,0,0,4,0,0,2,0,0,4,0,0,2,0,1
2025020098,2025-10-21,52.11666666666667,3.8833333333333333,4,21,4,2,23,2,3,19,0,2,17,2,3,6,0,0,24,1,0,11,0,0,9,0,2,50,10,3,44,1,11,34,9,3,30,1,6,24,8,3,19,1,5,3,1,1,2,0,0,3,1,1,2,0,0,3,1,0,2,0,0,4,1,0,4,0,0,4,3,0,7,0,1,4,3,0,7,0,1
2025020108,2025-10-22,51.93333333333333,2.066666666666667,6,22,2,3,27,1,3,8,0,0,25,0,0,5,0,0,14,0,1,4,0,0,6,0,0,64,5,2,55,0,13,45,4,2,36,0,8,29,4,2,26,0,5,2,1,1,1,0,0,2,1,1,1,0,0,2,0,0,1,0,0,3,0,0,3,0,0,6,0,0,11,0,2,6,0,0,10,0,3
2025020124,2025-10-24,44.483333333333334,8.283333333333333,7.233333333333333,12,8,5,22,3,5,21,1,0,10,1,0,2,2,1,10,1,1,6,4,0,4,0,4,41,26,2,29,0,16,26,17,2,14,0,12,15,13,1,8,0,9,0,2,1,0,0,1,0,2,1,0,0,1,0,2,1,0,0,0,4,0,0,0,0,0,3,4,0,4,0,2,3,4,0,4,0,2
2025020140,2025-10-26,57.949999999999996,0.9666666666666667,2.966666666666667,29,0,1,25,1,1,20,0,0,22,0,0,10,0,1,15,0,0,2,0,0,2,2,0,60,0,0,66,0,5,41,0,0,42,0,4,24,0,0,21,0,3,4,0,0,3,0,0,4,0,0,3,0,0,1,0,0,3,0,0,5,0,0,7,0,0,5,0,0,7,0,1,5,0,0,7,0,1
2025020161,2025-10-28,49.6,4,6.4,30,4,1,29,0,8,26,0,0,17,0,0,1,0,0,13,1,0,2,2,0,8,0,4,51,10,1,47,2,16,36,8,1,40,1,12,23,7,0,31,1,10,4,0,0,4,0,4,4,0,0,4,0,4,2,0,0,3,0,4,3,0,0,5,0,0,7,1,0,5,1,0,7,1,0,5,1,0
