gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2025020018,2025-10-09,48.95,4.066666666666666,6.983333333333333,13,4,5,37,7,6,17,0,2,20,0,0,0,0,0,32,3,1,6,0,0,6,0,2,52,8,2,51,1,11,39,7,2,29,1,10,25,6,2,23,0,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,7,0,1,6,0,0,7,0,0,6,0,0,7,0,0
2025020032,2025-10-11,44.93333333333333,8,10,16,2,6,18,7,8,18,1,2,19,1,0,4,2,0,17,3,0,2,6,4,8,0,6,26,15,2,40,2,18,17,11,2,27,0,12,13,9,1,15,0,8,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0
2025020048,2025-10-13,49.11666666666667,6,4.883333333333334,21,5,3,22,1,1,14,0,2,31,0,0,1,0,0,13,3,1,6,0,0,4,0,2,48,7,0,23,2,4,35,5,0,20,2,4,19,3,0,10,1,3,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,3,0,0,5,0,0,5,0,0,3,0,0,5,0,0,3,0,0
2025020060,2025-10-15,43.06666666666666,10.833333333333334,6.1,16,6,1,22,5,3,24,0,1,19,1,1,2,0,0,8,2,0,15,6,0,11,6,0,37,23,2,41,2,12,29,17,2,28,1,9,21,9,2,15,0,5,2,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,2,1,0,3,0,0,4,0,0,3,0,2,4,0,0,3,0,2
2025020075,2025-10-17,48.88333333333333,7,4.116666666666666,16,5,4,19,4,1,12,1,1,25,0,0,3,0,1,16,0,1,16,4,0,18,0,0,43,18,0,30,2,6,36,13,0,20,2,6,25,9,0,15,1,5,5,1,0,1,0,2,5,1,0,1,0,2,2,1,0,1,0,2,6,1,0,2,0,0,5,2,0,1,0,1,5,2,0,1,0,1
2025020092,2025-10-19,43.96666666666666,8.833333333333334,7.2,20,3,1,24,5,6,22,0,1,22,1,1,2,0,1,15,5,0,15,2,0,15,0,0,48,7,2,40,2,12,32,6,0,20,2,10,23,4,0,16,2,8,2,1,0,1,0,1,2,1,0,1,0,1,1,1,0,0,0,1,2,0,0,9,2,0,10,0,0,6,1,0,10,0,0,6,1,0
2025020107,2025-10-21,56.08333333333333,2.466666666666667,2,33,2,2,29,0,1,27,1,0,19,1,0,4,0,0,19,1,1,4,0,0,2,0,0,46,4,3,60,1,4,37,4,3,43,1,1,26,4,3,33,0,0,3,1,0,3,0,0,2,1,0,2,0,0,2,1,0,1,0,0,3,0,1,8,0,1,4,2,0,7,0,0,4,2,0,7,0,0
2025020117,2025-10-23,46.88333333333333,5.916666666666667,7.2,20,3,5,28,1,4,13,0,2,31,0,1,3,0,0,15,2,0,12,0,0,10,2,0,28,8,4,32,1,7,24,7,4,25,1,5,16,5,4,15,0,5,4,2,1,3,0,1,4,2,1,3,0,1,4,2,1,3,0,1,1,0,0,5,0,0,1,1,0,3,0,1,1,1,0,3,0,1
2025020131,2025-10-25,51.416666666666664,0.7166666666666667,7.866666666666666,26,1,4,27,0,6,10,0,2,32,0,0,5,0,0,22,0,3,4,0,0,10,0,0,58,3,1,52,0,23,46,3,1,31,0,17,37,3,1,22,0,13,4,1,1,1,0,1,3,1,1,1,0,1,2,1,0,1,0,1,11,0,0,4,0,0,8,1,0,5,0,3,8,1,0,5,0,3
2025020143,2025-10-26,51.33333333333333,6.716666666666667,1.95,21,2,1,23,4,0,9,0,0,23,2,0,4,0,0,17,2,1,10,0,0,4,0,0,51,10,1,48,1,11,40,8,1,34,1,10,26,5,1,22,1,7,2,1,0,1,0,1,2,1,0,1,0,1,2,0,0,1,0,1,7,0,0,3,0,0,4,1,0,10,0,4,5,1,0,9,0,4
2025020162,2025-10-28,54,4,2,21,1,0,24,4,2,17,0,0,19,0,0,6,0,0,12,0,0,4,0,0,2,0,0,44,8,0,46,1,4,30,7,0,33,1,2,19,4,0,21,1,2,3,0,0,5,1,0,2,0,0,5,1,0,1,0,0,4,0,0,3,1,0,3,0,0,4,1,0,6,0,0,4,1,0,6,0,0
2025020194,2025-11-02,51.099999999999994,5.45,3.45,27,6,1,22,2,3,19,0,0,16,0,0,5,1,0,12,3,0,8,0,0,14,2,0,43,7,2,41,6,4,29,7,1,29,4,4,22,5,0,20,2,4,2,0,0,3,1,0,2,0,0,2,1,0,0,0,0,2,0,0,4,0,0,2,1,0,1,1,0,2,0,3,1,1,0,1,0,3
