gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2020020005,2021-01-13,51.56666666666666,3.1166666666666667,5.316666666666666,22,0,4,26,1,4,19,0,1,21,0,0,3,0,0,2,0,0,2,0,2,8,0,0,44,7,0,44,0,7,33,7,0,26,0,6,27,5,0,21,0,6,4,0,0,0,0,1,4,0,0,0,0,1,3,0,0,0,0,1,1,0,0,2,0,0,3,2,0,2,0,1,3,2,0,2,0,1
2020020022,2021-01-15,42.15,7.883333333333334,9.966666666666667,23,5,5,20,4,9,18,0,3,17,4,0,7,0,3,3,2,1,8,2,0,8,4,4,25,10,2,29,3,19,18,7,2,23,3,18,14,5,2,21,2,15,0,0,0,3,0,5,0,0,0,3,0,5,0,0,0,2,0,3,2,0,0,0,1,0,1,0,0,1,0,2,1,0,0,1,0,2
2020020039,2021-01-18,51.1,6,2.9,22,4,3,26,1,5,13,0,0,8,0,0,4,0,0,1,0,0,6,0,0,6,0,0,45,5,0,27,0,11,37,3,0,24,0,11,32,1,0,16,0,10,5,0,0,2,0,2,5,0,0,2,0,2,4,0,0,2,0,2,5,0,0,0,0,0,10,0,0,0,0,2,10,0,0,0,0,2
2020020055,2021-01-20,50.68333333333333,4.35,9.966666666666667,18,3,6,15,3,4,10,0,3,12,0,0,2,0,0,3,0,0,6,0,4,8,2,4,37,6,0,36,2,19,30,5,0,30,2,12,20,3,0,25,1,12,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,3,1,3,1,0,0,3,1,3
2020020078,2021-01-23,47.35,3.2333333333333334,9.416666666666666,28,2,3,19,2,5,16,0,1,9,0,1,1,0,0,1,0,0,2,2,0,6,0,4,31,4,2,40,0,16,29,3,2,29,0,10,25,3,2,17,0,6,2,1,1,1,0,1,2,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,1
2020020085,2021-01-24,49.3,4,6.7,25,2,3,22,2,6,33,0,1,15,0,2,7,0,0,8,1,5,4,2,0,6,2,2,38,8,2,44,4,18,26,8,2,35,4,13,22,7,2,25,2,8,3,0,0,4,1,1,3,0,0,4,0,1,2,0,0,2,0,1,6,0,0,2,0,1,3,1,0,3,1,2,3,1,0,3,1,2
2020020106,2021-01-26,51.31666666666666,5.216666666666667,8.466666666666667,23,3,9,25,3,3,26,1,3,19,1,0,6,0,1,2,1,1,11,0,4,6,9,2,40,8,0,65,1,17,28,6,0,49,1,17,21,4,0,35,0,11,3,1,0,3,0,1,2,1,0,3,0,1,0,1,0,3,0,1,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,3,0,0
2020020135,2021-01-30,50.083333333333336,3.9166666666666665,6,20,1,4,20,1,3,23,0,2,24,0,2,5,0,0,13,0,2,11,0,0,2,7,4,39,9,1,38,0,9,32,6,1,30,0,6,26,4,0,21,0,3,5,1,0,1,0,0,5,1,0,1,0,0,3,1,0,1,0,0,6,0,0,2,0,0,5,1,0,3,0,0,5,1,0,3,0,0
2020020143,2021-01-31,54.06666666666666,3.816666666666667,2.1166666666666667,19,4,3,30,0,2,26,0,0,27,4,0,4,0,0,11,1,0,0,4,0,4,0,0,43,10,1,50,0,6,25,5,1,34,0,4,19,3,1,23,0,3,3,1,0,0,0,1,2,1,0,0,0,1,2,1,0,0,0,1,11,2,0,6,0,0,1,0,0,1,0,1,1,0,0,1,0,1
2020020154,2021-02-02,49.916666666666664,8,2.0833333333333335,24,6,3,20,3,3,13,0,0,12,2,1,1,0,0,3,0,0,10,0,0,2,2,2,42,12,1,37,4,16,27,8,1,26,2,13,21,7,1,20,2,13,4,0,0,1,0,2,4,0,0,1,0,2,4,0,0,1,0,2,1,0,0,0,0,0,5,0,0,0,1,2,5,0,0,0,1,2
