gameId,gameDate,mP_ev,mP_pp,mP_sh,FW_ev,FW_pp,FW_sh,FL_ev,FL_pp,FL_sh,HG_ev,HG_pp,HG_sh,HT_ev,HT_pp,HT_sh,TW_ev,TW_pp,TW_sh,GW_ev,GW_pp,GW_sh,MD_ev,MD_pp,MD_sh,MC_ev,MC_pp,MC_sh,CF_ev,CF_pp,CF_sh,CA_ev,CA_pp,CA_sh,FF_ev,FF_pp,FF_sh,FA_ev,FA_pp,FA_sh,SF_ev,SF_pp,SF_sh,SA_ev,SA_pp,SA_sh,GF_ev,GF_pp,GF_sh,GA_ev,GA_pp,GA_sh,APF_ev,APF_pp,APF_sh,APA_ev,APA_pp,APA_sh,ASF_ev,ASF_pp,ASF_sh,ASA_ev,ASA_pp,ASA_sh,RSF_ev,RSF_pp,RSF_sh,RSA_ev,RSA_pp,RSA_sh,RBF_ev,RBF_pp,RBF_sh,RBA_ev,RBA_pp,RBA_sh,RCF_ev,RCF_pp,RCF_sh,RCA_ev,RCA_pp,RCA_sh
2024020037,2024-10-12,44,10,6,18,4,4,20,5,6,15,0,1,15,2,0,5,0,0,13,1,1,10,2,0,8,0,0,37,11,3,48,1,15,30,7,3,36,0,9,23,6,1,25,0,5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,2,0,0,10,0,0,2,0,0,10,0,0
2024020041,2024-10-13,50.95,2,7.05,18,1,1,15,2,6,22,0,1,16,0,0,5,0,0,11,0,0,2,0,0,8,0,0,58,2,2,49,1,21,36,2,1,39,1,15,21,2,0,24,0,8,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,1,0,1,7,0,0,3,0,0,10,0,0,5,0,2,10,0,0,5,0,2
2024020060,2024-10-16,48.36666666666667,8.866666666666667,3.6666666666666665,20,5,1,33,3,6,19,0,0,9,0,0,4,2,0,19,2,0,10,4,0,8,0,0,54,12,1,56,0,11,39,6,1,36,0,10,30,3,1,23,0,7,5,0,0,3,0,1,4,0,0,3,0,1,4,0,0,2,0,1,2,0,0,2,0,0,7,1,0,3,0,1,7,1,0,3,0,1
2024020074,2024-10-18,51.93333333333333,4.383333333333334,8,15,2,6,30,2,4,19,1,1,14,2,0,3,0,0,10,0,0,4,2,0,8,2,0,38,18,1,83,1,15,26,10,1,56,1,11,15,4,0,39,1,9,2,1,0,3,0,1,1,1,0,3,0,1,0,0,0,2,0,1,5,0,0,4,0,0,4,2,0,7,0,4,4,2,0,7,0,4
2024020090,2024-10-20,50,6,4,15,2,3,28,2,3,20,0,0,19,1,0,3,0,0,7,1,2,6,0,0,4,0,0,31,5,1,54,4,13,21,5,0,39,4,9,11,3,0,29,3,4,1,0,0,2,2,0,1,0,0,1,2,0,1,0,0,1,1,0,3,0,0,2,0,0,0,0,0,6,0,0,0,0,0,6,0,0
2024020105,2024-10-22,47.983333333333334,8.966666666666667,3.05,21,7,4,31,6,2,14,0,1,21,1,0,0,0,0,20,3,2,14,0,0,4,0,2,57,15,1,60,4,12,44,12,1,39,3,6,31,8,1,22,1,5,0,2,1,0,0,1,0,2,1,0,0,1,0,2,0,0,0,1,6,1,0,6,0,0,7,3,0,4,0,0,7,2,0,4,0,0
2024020128,2024-10-26,56,2,2,21,5,2,24,3,1,19,0,0,24,2,0,8,0,0,15,1,0,4,0,0,4,0,0,50,11,1,63,3,6,37,9,0,45,1,5,26,7,0,28,0,4,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,2,0,0,4,0,0,3,1,0,4,1,0,3,1,0,4,1,0
2024020137,2024-10-27,54.96666666666667,4,1.0333333333333334,20,3,1,37,2,0,20,0,0,24,0,0,2,0,0,17,0,0,11,0,0,7,0,2,37,11,0,59,0,4,28,8,0,47,0,3,20,6,0,31,0,3,2,0,0,4,0,2,2,0,0,4,0,2,2,0,0,3,0,2,0,0,0,5,0,0,2,1,0,3,0,1,2,1,0,3,0,1
2024020152,2024-10-29,49.233333333333334,4.733333333333333,6.033333333333333,14,1,4,32,3,4,21,1,0,15,1,0,6,2,0,13,1,0,6,0,0,6,0,2,40,9,1,68,4,19,27,5,1,49,4,11,17,4,1,30,2,9,0,2,1,0,0,1,0,2,1,0,0,1,0,2,0,0,0,1,3,0,0,3,1,0,5,0,0,3,0,2,5,0,0,3,0,2
2024020163,2024-10-31,52.583333333333336,4,6,25,0,1,25,4,2,27,0,0,17,0,0,6,0,1,19,2,2,4,0,0,6,0,0,46,4,1,88,1,8,33,2,1,60,1,7,21,1,1,39,1,5,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,3,0,0,7,0,0,6,0,0,15,0,1,6,0,0,15,0,1
