gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId
2025020038,63,even-strength,44,-1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.009552359580993652,8481656
2025020038,87,even-strength,80,-3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08241146802902222,8482088
2025020038,100,even-strength,42,-28,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.014626264572143555,8480990
2025020038,119,even-strength,63,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.039046406745910645,8478440
2025020038,120,even-strength,79,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8474590
2025020038,121,even-strength,54,-18,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.08843755722045898,8471214
2025020038,123,even-strength,61,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.1498318910598755,8474590
2025020038,151,even-strength,66,8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.10601794719696045,8478911
2025020038,153,even-strength,1,39,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,9.844303131103516e-4,8475343
2025020038,154,even-strength,62,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479345
2025020038,155,even-strength,76,-11,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.023490428924560547,8477947
2025020038,156,even-strength,96,8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.001483619213104248,8482088
2025020038,157,even-strength,6,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.002087414264678955,8481580
2025020038,158,even-strength,85,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.2943546175956726,8484186
2025020038,260,even-strength,55,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8480796
2025020038,270,even-strength,47,-33,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.008664429187774658,8478463
2025020038,275,even-strength,53,-7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.05103445053100586,8480873
