gameId,eventId,strengthState,xCoordNorm,yCoordNorm,isRush,isRebound,isCorsi,isFenwick,isShot,isGoal,xG,shooterPlayerId
2018020019,14,even-strength,66,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.04528396005127605,8476826
2018020019,15,even-strength,73,-5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.08748866023919759,8477454
2018020019,19,even-strength,52,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.047906864704795785,8473986
2018020019,24,even-strength,78,-12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06692212264885199,8477454
2018020019,27,even-strength,73,-6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.09076813488273147,8476468
2018020019,29,even-strength,20,-30,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.004406062639122312,8471958
2018020019,38,even-strength,72,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8478519
2018020019,39,even-strength,32,-12,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.025111070866178517,8470601
2018020019,40,even-strength,79,11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.06807198714697245,8478010
2018020019,45,even-strength,68,32,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.020423465075670187,8476195
2018020019,201,even-strength,42,-4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.03723918427246931,8476453
2018020019,212,even-strength,39,14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.015727775034796526,8474151
2018020019,217,even-strength,46,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471873
2018020019,226,power-play,72,-25,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.07549225448897354,8474564
2018020019,228,power-play,40,-19,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.028422637037464133,8475167
2018020019,229,power-play,48,16,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.09987221340803414,8474564
2018020019,231,even-strength,77,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8473986
2018020019,232,even-strength,34,26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.009100563001325074,8479410
2018020019,234,even-strength,64,-3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8471958
2018020019,235,even-strength,44,22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.019713761068898432,8475167
2018020019,236,even-strength,77,-1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.2621950677404083,8474564
2018020019,237,even-strength,35,19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.016290649981709694,8475167
2018020019,238,even-strength,54,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.05187795214064223,8473986
2018020019,242,even-strength,78,-21,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.029013716548216422,8479410
2018020192,54,even-strength,67,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8479339
2018020192,55,even-strength,56,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.037933448940805525,8477940
2018020192,59,even-strength,61,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,8476476
2018020192,60,even-strength,38,-16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.025202954125095284,8476885
