gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2017020003,2017-10-04,20.216666666666665,0.8833333333333333,0,0,0,0,9,0,0,0,0,0,14,1,0,0,0,0,8,0,0,3,0,0,12,0,0,0,0,0,6,0,0,1,0,0,5,0,0,0,0,0,2,0,0,2,0,0,4,0,0,6,0,0,24,0,0,21,0,0,5,0,0,18,0,0,17,0,0,3,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2017020027,2017-10-07,17.683333333333334,3.8666666666666667,0,0,0,0,13,2,0,0,0,0,15,2,0,0,1,0,7,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,6,1,0,17,4,0,13,0,0,2,1,0,11,2,0,11,0,0,2,1,0,10,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017020038,2017-10-09,15.9,1.85,0.48333333333333334,0,0,0,8,0,0,0,0,0,11,1,1,2,0,0,6,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,0,2,5,1,0,24,1,0,20,2,0,2,1,0,17,1,0,15,2,0,2,1,0,10,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017020050,2017-10-11,11.716666666666667,3.55,1.6333333333333333,0,0,0,7,2,0,0,0,0,8,1,0,1,0,0,6,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,4,0,0,0,0,0,0,2,0,2,2,0,14,8,0,15,2,6,1,1,0,12,7,0,9,1,4,0,1,0,9,7,0,7,0,4,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,2,0,0,1,2,0,0,0,2,2,0,1,0,1,1,0,0,2,2,0,1,0,1
2017020061,2017-10-13,17.233333333333334,1.7,0.1,0,0,0,10,0,1,0,0,0,12,1,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,1,0,2,1,0,0,0,0,0,0,5,2,0,0,13,0,0,7,0,0,22,1,0,14,1,0,5,0,0,15,0,0,10,0,0,3,0,0,11,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,3,0,0,4,0,0,1,0,0,0,0,0,3,0,0,1,0,0
2017020074,2017-10-14,14.766666666666667,2.716666666666667,0.16666666666666666,0,0,0,9,1,0,0,0,0,12,1,0,1,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,2,0,12,4,0,19,0,0,2,1,0,10,2,0,15,0,0,2,1,0,9,1,0,9,0,0,1,0,0,2,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017020102,2017-10-19,19.1,0.8666666666666667,0.5166666666666667,0,0,0,9,0,0,0,0,0,12,1,1,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0,19,1,0,15,0,2,5,0,0,17,1,0,13,0,2,5,0,0,14,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2017020120,2017-10-21,16.4,3.9166666666666665,0.9333333333333333,0,0,0,3,1,1,0,0,0,9,2,1,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,4,0,0,2,0,0,2,0,0,6,4,0,21,9,1,13,0,3,3,2,0,14,6,1,10,0,3,1,0,0,8,3,1,6,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2017020132,2017-10-24,14.366666666666667,2.3666666666666667,0,0,0,0,5,1,0,0,0,0,15,0,0,2,0,0,3,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,1,0,22,2,0,9,0,0,3,0,0,16,1,0,6,0,0,2,0,0,12,0,0,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017020137,2017-10-25,18.533333333333335,2.2666666666666666,0,0,0,0,8,1,0,0,0,0,11,0,0,3,0,0,8,0,0,1,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,1,0,14,4,0,19,0,0,2,1,0,11,2,0,16,0,0,1,1,0,6,2,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
