gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2021020020,2021-10-16,11.033333333333333,1.7,0.26666666666666666,0,0,0,7,1,0,0,0,0,6,0,0,2,0,0,10,0,0,3,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,4,0,2,2,0,7,5,0,3,2,0,2,0,0,6,2,0,3,1,0,2,0,0,5,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021020050,2021-10-20,12.833333333333334,0.5333333333333333,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,8,0,0,2,0,0,11,0,0,6,0,0,2,0,0,8,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,2,0,0,1,0,0,3,0,0,2,0,0
2021020062,2021-10-22,13.416666666666666,0.8166666666666667,0.9666666666666667,0,0,0,7,0,0,0,0,0,3,0,0,1,0,0,2,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,1,0,21,0,0,0,0,0,4,1,0,15,0,0,0,0,0,4,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2021020079,2021-10-24,13.333333333333334,1.6333333333333333,0.6666666666666666,0,0,0,1,2,0,0,0,0,9,1,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,0,1,14,2,1,4,0,0,1,0,1,10,2,1,2,0,0,1,0,1,7,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021020097,2021-10-27,14.85,0.6333333333333333,0.25,0,0,0,11,0,0,1,0,0,4,0,0,0,0,0,9,0,0,1,0,0,7,0,0,2,0,0,8,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,4,0,8,5,0,11,1,0,2,3,0,6,4,0,9,1,0,1,3,0,3,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0
2021020104,2021-10-28,13.966666666666667,1.6,0,0,0,0,8,0,0,1,0,0,9,2,0,1,0,0,12,0,0,2,0,0,5,0,0,1,0,0,3,0,0,2,0,0,3,0,0,0,0,0,2,2,0,0,0,0,2,0,0,7,1,0,16,2,0,20,0,0,6,1,0,14,2,0,16,0,0,5,0,0,10,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2021020117,2021-10-30,14,1.7666666666666666,0,0,0,0,7,0,0,0,0,0,3,1,0,0,0,0,3,0,0,2,0,0,10,0,0,2,0,0,3,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,7,3,0,11,0,0,1,0,0,6,2,0,10,0,0,1,0,0,6,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021020148,2021-11-04,13.833333333333334,1.3333333333333333,1.3833333333333333,0,0,0,5,1,0,0,1,0,4,1,0,0,0,0,4,0,1,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,0,3,0,0,14,0,0,7,1,1,1,0,0,11,0,0,6,1,0,1,0,0,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021020163,2021-11-06,10.366666666666667,1.2666666666666666,0,0,0,0,3,1,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10,1,0,12,2,0,2,0,0,10,0,0,9,2,0,1,0,0,6,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2021020182,2021-11-09,12.066666666666666,1.3,1.3333333333333333,0,0,0,6,2,1,0,0,0,3,0,0,0,0,0,5,1,1,2,0,1,6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,5,0,1,0,0,10,4,0,8,0,2,0,0,0,9,2,0,7,0,2,0,0,0,5,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
