gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,iMC_ev,iMC_pp,iMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2023020004,2023-10-11,6.55,0.05,6.533333333333333,0,0,0,5,1,4,0,0,0,4,0,2,0,0,0,3,0,0,0,0,2,4,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,6,0,1,8,0,9,0,0,0,4,0,1,8,0,7,0,0,0,3,0,1,7,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023020019,2023-10-14,9.2,0.016666666666666666,6.566666666666666,0,0,0,10,0,6,0,0,0,4,0,4,2,0,1,4,0,1,1,0,0,6,0,0,0,0,1,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,7,0,1,7,0,7,0,0,1,4,0,1,4,0,5,0,0,1,3,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2023020033,2023-10-15,15,0,0.8666666666666667,0,0,0,5,0,0,0,0,0,7,0,0,3,0,0,8,0,0,2,0,0,8,0,0,0,0,0,1,0,0,1,0,0,4,0,1,2,0,0,2,0,0,2,0,0,11,0,0,9,0,2,2,0,0,10,0,0,6,0,2,2,0,0,8,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2023020049,2023-10-18,11.766666666666667,0.4,2.466666666666667,0,0,0,5,0,3,0,0,0,8,1,0,1,0,0,5,0,0,2,0,0,5,0,0,1,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,3,0,0,8,0,2,10,0,2,2,0,0,6,0,2,9,0,2,1,0,0,5,0,1,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0
2023020065,2023-10-21,11.216666666666667,0,2.9833333333333334,0,0,0,8,0,3,0,0,0,1,0,4,0,0,0,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,5,0,0,15,0,0,12,0,7,5,0,0,14,0,0,5,0,5,2,0,0,9,0,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,1,0,0,2,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0
2023020085,2023-10-24,15.116666666666667,0,1.2666666666666666,0,0,0,7,0,1,0,0,0,7,0,1,1,0,0,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,2,0,0,2,0,0,13,0,0,17,0,3,2,0,0,11,0,0,13,0,2,1,0,0,9,0,0,10,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,0,4,0,0,2,0,0
2023020107,2023-10-26,13.983333333333333,0.06666666666666667,3.35,0,0,0,7,0,4,0,0,0,5,1,5,0,0,0,5,0,1,2,0,0,7,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,22,0,0,16,0,5,3,0,0,14,0,0,12,0,5,2,0,0,10,0,0,9,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,2,0,0,2,0,1
2023020123,2023-10-28,19.333333333333332,0.11666666666666667,2.3,0,0,0,9,0,2,0,0,0,12,1,1,3,0,1,7,0,1,3,0,0,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,32,0,4,1,0,0,12,0,0,25,0,3,1,0,0,9,0,0,21,0,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,1,0,0,7,0,0,1,0,0,1,0,0,7,0,0
2023020149,2023-11-02,15.233333333333333,0,2.9,0,0,0,4,0,2,0,0,0,10,0,0,2,0,0,9,0,0,0,0,0,9,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,4,0,0,5,0,0,9,0,0,23,0,9,4,0,0,6,0,0,18,0,7,3,0,0,5,0,0,14,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,5,0,1
2023020162,2023-11-04,15.833333333333334,0,3,0,0,0,9,0,1,0,0,0,12,0,2,1,0,0,7,0,0,0,0,0,8,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,7,0,0,25,0,4,1,0,0,5,0,0,18,0,2,1,0,0,4,0,0,16,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,0,4,0,0
