gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2014020011,2014-10-09,14.4,1.7333333333333334,1.0166666666666666,0,0,0,10,0,0,0,0,1,1,1,1,1,0,0,6,0,0,1,0,0,8,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,13,1,0,16,0,0,3,0,0,6,0,0,10,0,0,2,0,0,5,0,0,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014020026,2014-10-11,10.033333333333333,0.6833333333333333,2.65,0,0,0,7,1,0,1,0,1,7,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,3,0,1,11,1,2,13,0,3,3,0,0,8,0,1,9,0,1,3,0,0,4,0,1,6,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0
2014020055,2014-10-16,11.166666666666666,2.966666666666667,0.5333333333333333,0,1,0,5,2,1,1,0,0,6,1,0,3,0,0,7,0,0,2,1,0,4,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,1,0,11,6,0,8,0,1,3,1,0,8,6,0,7,0,1,1,1,0,5,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014020072,2014-10-18,15.266666666666667,1.3666666666666667,0.5833333333333334,0,0,0,6,3,0,1,0,0,7,2,0,2,0,0,6,0,0,3,0,1,5,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,2,2,0,0,6,0,0,8,2,0,17,9,0,12,0,1,6,2,0,11,7,0,10,0,1,5,2,0,9,6,0,6,0,1,1,2,0,1,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0
2014020077,2014-10-19,14.55,2.1,0.3333333333333333,0,2,0,0,2,0,1,1,1,7,1,1,0,0,0,5,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,16,3,0,11,0,0,3,1,0,15,2,0,7,0,0,2,0,0,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014020095,2014-10-23,14.183333333333334,3.783333333333333,0,0,2,0,10,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,6,0,0,2,0,0,2,0,0,4,2,0,19,7,0,11,0,0,2,2,0,12,6,0,9,0,0,2,1,0,9,4,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2014020112,2014-10-25,14.35,3.2,1.2833333333333334,2,0,0,9,2,0,3,1,0,13,1,0,2,0,0,8,0,0,3,0,0,5,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,1,0,17,5,0,11,2,3,7,1,0,16,5,0,7,1,2,3,1,0,9,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014020132,2014-10-28,15.15,5.383333333333334,2.566666666666667,0,3,0,7,3,1,2,1,0,10,4,0,0,0,0,8,0,0,0,0,0,3,1,0,1,0,0,2,0,0,1,0,1,2,1,1,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,8,10,1,14,2,3,1,0,1,5,7,1,7,2,2,1,0,1,3,7,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1
2014020144,2014-10-30,16.516666666666666,3.2333333333333334,0.95,1,2,1,4,2,1,4,0,0,11,1,0,0,0,0,4,0,0,2,0,0,7,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6,0,0,18,9,0,10,1,0,5,0,0,12,4,0,8,1,0,4,0,0,8,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0
2014020161,2014-11-01,14.966666666666667,2.966666666666667,1.9,2,0,0,9,1,1,2,0,0,5,0,1,0,0,0,3,0,0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,6,0,0,15,5,0,9,0,5,4,0,0,8,4,0,5,0,5,4,0,0,5,1,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
