gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,iMC_ev,iMC_pp,iMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2011020003,2011-10-06,19.783333333333335,3.1,0.5666666666666667,0,0,0,11,3,1,0,0,0,10,2,0,3,0,0,9,0,0,3,0,0,7,0,0,3,0,1,6,0,1,1,0,0,3,0,0,0,0,0,0,0,0,5,3,0,23,4,0,18,0,0,5,1,0,18,2,0,14,0,0,5,1,0,16,1,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2011020030,2011-10-10,18.266666666666666,2.8333333333333335,3.7666666666666666,0,0,0,8,5,2,0,0,0,10,0,3,3,0,0,7,1,0,1,0,1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,12,4,0,11,0,9,4,0,0,9,2,0,8,0,6,3,0,0,5,2,0,6,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011020035,2011-10-12,11.733333333333333,9.116666666666667,3.8333333333333335,0,0,0,3,7,3,0,0,0,9,3,3,1,0,1,3,0,1,2,1,0,3,1,0,1,0,1,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,4,0,13,21,0,3,3,10,1,1,0,8,12,0,2,2,7,1,0,0,7,6,0,2,2,6,0,0,0,1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,3,0,0,0,1,3,0,0,0,3
2011020042,2011-10-13,16.683333333333334,5.266666666666667,5.233333333333333,0,0,0,7,2,3,0,0,0,5,4,2,1,0,0,9,0,0,3,1,0,10,2,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,11,8,1,9,2,8,2,0,0,8,4,0,7,2,7,1,0,0,4,4,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0
2011020061,2011-10-15,19.483333333333334,1.55,2.1666666666666665,0,0,0,13,0,1,0,0,0,13,1,0,1,0,1,3,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,0,21,0,2,0,0,0,4,4,0,11,0,2,0,0,0,4,3,0,10,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2011020076,2011-10-18,13.716666666666667,8.016666666666667,1.4333333333333333,0,0,0,7,7,1,0,0,0,5,3,1,1,0,1,3,0,1,4,0,0,13,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4,0,14,17,0,13,2,0,2,3,0,10,11,0,12,2,0,1,0,0,8,4,0,9,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,2,0,0
2011020089,2011-10-20,12.866666666666667,6.8,1.5,0,0,0,8,7,0,0,0,0,4,2,0,2,0,0,10,0,2,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,6,0,10,18,1,10,0,0,0,6,0,7,15,1,7,0,0,0,4,0,5,11,1,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0
2011020096,2011-10-22,21.2,1.2333333333333334,3.45,0,0,0,11,2,1,0,0,0,9,0,3,1,0,0,8,0,0,2,0,0,7,0,0,1,0,0,3,0,2,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0,24,2,1,12,0,2,1,0,0,17,1,1,10,0,0,1,0,0,9,1,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,0,0,1,0,0,1,0,0,5,0,0,1,0,0
2011020119,2011-10-25,18.75,3.4833333333333334,2.3333333333333335,0,0,0,12,3,1,0,0,0,8,0,1,1,0,1,5,0,1,1,1,0,6,1,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,9,3,0,28,8,1,7,0,2,6,0,0,23,3,1,5,0,1,6,0,0,18,1,1,4,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2011020124,2011-10-26,17.033333333333335,1.35,1.0833333333333333,0,0,0,10,2,0,0,0,0,17,0,0,2,0,0,9,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,9,2,1,24,3,1,12,0,1,6,0,1,15,1,1,9,0,1,4,0,0,8,1,0,8,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
