gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2021020009,2021-10-14,14.283333333333333,5.216666666666667,0,6,2,0,8,3,0,3,0,0,8,1,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,2,3,0,0,0,0,2,0,0,2,0,0,4,2,0,3,2,0,8,10,0,17,4,0,1,2,0,5,7,0,14,4,0,1,1,0,4,4,0,12,4,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0
2021020024,2021-10-16,14.383333333333333,0.8333333333333334,0,9,0,0,10,1,0,4,0,0,6,0,0,3,0,0,4,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,4,0,0,4,0,0,10,3,0,8,0,0,4,0,0,8,2,0,4,0,0,4,0,0,8,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2021020041,2021-10-19,11.016666666666667,2.6166666666666667,0,0,0,0,5,2,0,0,0,0,7,1,0,1,0,0,2,0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,2,0,0,2,0,0,4,2,0,0,0,0,0,0,0,3,0,0,18,4,0,11,1,0,2,0,0,15,2,0,9,1,0,2,0,0,11,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
2021020054,2021-10-21,15.066666666666666,3.216666666666667,0,0,0,0,3,2,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,7,1,0,1,0,0,1,0,0,2,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,16,1,0,15,2,0,3,0,0,15,0,0,12,2,0,2,0,0,9,0,0,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021020066,2021-10-23,12.733333333333333,2.183333333333333,0,2,0,0,7,1,0,0,0,0,4,1,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,2,0,0,3,0,0,16,4,0,9,1,0,2,0,0,11,3,0,8,1,0,1,0,0,10,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
2021020080,2021-10-24,10.35,4.866666666666666,0,0,0,0,3,0,0,0,0,0,4,1,0,0,1,0,3,1,0,1,2,0,8,3,0,1,0,0,5,1,0,0,0,0,1,1,0,2,0,0,2,0,0,2,0,0,2,0,0,4,0,0,11,1,0,11,1,0,3,0,0,8,1,0,5,1,0,2,0,0,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021020098,2021-10-27,14.466666666666667,1.7833333333333334,0,0,0,0,8,1,0,1,0,0,3,1,0,2,0,0,5,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,12,1,0,12,0,0,4,0,0,9,1,0,10,0,0,3,0,0,6,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2021020111,2021-10-29,13.533333333333333,2.066666666666667,0,0,1,0,3,1,0,1,0,0,7,0,0,3,1,0,6,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4,0,0,0,0,0,2,2,0,1,0,0,9,1,0,24,0,0,1,0,0,6,1,0,14,0,0,1,0,0,5,0,0,11,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
2021020118,2021-10-30,18.3,1.3333333333333333,0,0,0,0,5,1,0,1,0,0,8,0,0,3,0,0,5,0,0,2,0,0,7,0,0,0,0,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,3,0,23,4,0,12,0,0,4,3,0,17,3,0,9,0,0,3,1,0,14,1,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021020136,2021-11-02,15.633333333333333,1.8,0,1,1,0,7,1,0,1,0,0,6,1,0,4,0,0,10,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,11,2,0,19,0,0,0,0,0,6,2,0,16,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,1,0,3,0,0
