gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2016020016,2016-10-14,11.266666666666667,1.8666666666666667,0,0,0,0,5,0,0,0,0,0,10,2,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,11,1,0,10,0,0,4,0,0,10,1,0,9,0,0,3,0,0,8,1,0,8,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016020028,2016-10-15,14.333333333333334,1.25,0,0,0,0,4,0,0,0,0,0,5,0,0,2,0,0,5,0,0,6,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,6,0,0,4,0,0,12,0,0,8,0,0,4,0,0,9,0,0,8,0,0,3,0,0,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2016020045,2016-10-18,15.183333333333334,1.6166666666666667,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,1,0,5,1,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,0,0,3,0,0,8,1,0,16,0,0,3,0,0,8,1,0,12,0,0,2,0,0,7,0,0,11,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016020052,2016-10-20,9.716666666666667,5.25,0,0,0,0,3,1,0,0,0,0,5,1,0,0,0,0,1,0,0,2,1,0,9,2,0,2,0,0,2,0,0,1,0,0,2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,1,0,8,5,0,7,0,0,1,1,0,5,3,0,6,0,0,1,1,0,5,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016020070,2016-10-22,11.833333333333334,0.4166666666666667,0,0,0,0,8,0,0,0,0,0,6,0,0,1,0,0,3,0,0,3,0,0,7,0,0,1,0,0,1,0,0,0,0,0,5,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,0,0,12,0,0,20,0,0,3,0,0,10,0,0,15,0,0,1,0,0,7,0,0,10,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0
2016020081,2016-10-24,14.466666666666667,1.05,0,0,0,0,11,0,0,0,0,0,5,0,0,1,0,0,4,0,0,2,0,0,10,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,20,0,0,15,0,0,4,0,0,18,0,0,9,0,0,2,0,0,12,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2016020085,2016-10-25,16.3,1.5833333333333333,0,0,0,0,8,0,0,0,0,0,8,2,0,0,0,0,5,0,0,1,0,0,4,0,0,0,0,0,3,0,0,2,0,0,7,2,0,2,0,0,4,0,0,2,0,0,4,0,0,7,1,0,20,2,0,14,0,0,7,1,0,14,2,0,11,0,0,3,1,0,7,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016020099,2016-10-27,12.916666666666666,4.483333333333333,0,0,0,0,6,3,0,0,0,0,4,2,0,1,1,0,5,1,0,1,1,0,5,1,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,6,0,0,0,0,0,2,0,0,2,0,0,15,6,0,12,3,0,2,0,0,14,5,0,10,3,0,1,0,0,9,3,0,7,3,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2016020117,2016-10-29,16.083333333333332,1.35,0,0,0,0,13,1,0,0,0,0,3,2,0,0,0,0,3,0,0,1,0,0,6,0,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,2,2,0,6,0,0,25,0,0,13,0,0,4,0,0,18,0,0,9,0,0,2,0,0,10,0,0,6,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,1,0,0
2016020125,2016-10-30,13.016666666666667,0.7666666666666667,0,0,0,0,9,0,0,0,0,0,8,0,0,3,0,0,7,0,0,2,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,12,0,0,16,1,0,4,0,0,11,0,0,10,0,0,2,0,0,7,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
