gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2018020001,2018-10-03,17.666666666666668,0.08333333333333333,5.033333333333333,0,0,0,10,0,3,0,0,0,7,1,3,1,0,0,5,0,0,3,0,0,9,0,3,0,0,0,0,0,1,1,0,1,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,20,0,0,20,0,12,1,0,0,12,0,0,12,0,10,1,0,0,7,0,0,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018020018,2018-10-06,19.483333333333334,0,2.783333333333333,0,0,0,11,0,1,0,0,0,14,0,1,0,0,1,8,0,1,1,0,1,13,0,1,0,0,0,5,0,1,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,32,0,1,17,0,2,2,0,0,21,0,0,15,0,1,1,0,0,12,0,0,12,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
2018020030,2018-10-07,20.4,0.16666666666666666,3.8,0,0,0,11,0,2,0,0,0,11,0,1,3,0,0,10,0,0,0,0,0,8,0,1,0,0,0,3,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,31,0,4,0,0,0,7,0,0,19,0,1,0,0,0,4,0,0,15,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018020041,2018-10-09,21.733333333333334,0.15,0.31666666666666665,0,0,0,16,0,0,0,0,0,6,0,1,2,0,0,5,0,0,2,0,0,6,0,0,0,0,0,5,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,19,1,0,24,0,2,2,0,0,14,1,0,20,0,1,2,0,0,8,0,0,17,0,1,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018020052,2018-10-11,19.35,0.2833333333333333,4.65,0,0,0,12,0,2,0,0,0,12,1,2,2,0,0,9,0,0,2,0,0,9,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,5,0,2,0,0,9,0,3,26,0,6,2,0,0,8,0,3,23,0,4,2,0,0,4,0,3,10,0,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,1
2018020065,2018-10-13,18.016666666666666,0,1.5833333333333333,0,0,0,6,0,0,0,0,0,7,0,2,3,0,0,5,0,0,3,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,15,0,0,28,0,5,0,0,0,10,0,0,20,0,4,0,0,0,5,0,0,13,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0
2018020074,2018-10-15,15.5,0.18333333333333332,3.9,0,0,0,7,0,1,0,0,0,10,1,2,3,0,3,7,0,3,2,0,0,8,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,12,1,1,16,0,6,2,0,0,7,1,0,13,0,3,1,0,0,3,1,0,10,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018020090,2018-10-18,20.25,0,1.1,0,0,0,11,0,1,0,0,0,9,0,1,1,0,0,10,0,0,1,0,0,8,0,0,0,0,0,4,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,27,0,0,26,0,2,4,0,0,21,0,0,24,0,2,1,0,0,15,0,0,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018020106,2018-10-20,12.5,0.13333333333333333,5.233333333333333,0,0,0,6,0,3,0,0,0,7,1,2,2,0,0,6,0,0,1,0,0,3,0,1,0,0,0,2,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,1,3,12,0,9,1,0,0,5,0,1,10,0,6,0,0,0,2,0,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018020131,2018-10-24,22.716666666666665,0,2.7666666666666666,0,0,0,11,0,0,0,0,0,14,0,2,1,0,0,5,0,0,1,0,0,9,0,1,0,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,29,0,2,28,0,4,1,0,0,21,0,2,24,0,3,1,0,0,15,0,2,14,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,5,0,0,2,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4,0,0
