gameId,xGF_ev,xGF_pp,xGF_sh,xGA_ev,xGA_pp,xGA_sh
2021020017,3.0540135375123842,0.3388594556618554,0.05586131086905101,1.601423661688978,1.0433681521396716,0.09971419277889856
2021020043,3.440736294945978,0.673893138567208,0,1.8475010747402676,1.1549485669251225,0
2021020056,2.3940812642401226,0.19772949803328327,0.00285485068675533,3.159439413889552,0.4620426779989742,0
2021020069,3.6235086029412056,0.5959418443431082,0,2.3301351944012962,0.12941830809095284,0
2021020090,1.5771443332678416,0.40493650620120186,0.05142220086248141,2.429204128082209,0.5154643361094082,0.02832509837423005
2021020119,2.0975544639652837,0.10342246797332409,0.3960438803510218,1.8742226085360412,0.9207331878422471,0
2021020127,2.8711012108977316,1.1793260389817863,0,2.0039739553279112,0.2780293237433685,0
2021020142,1.7842424798603562,0.40729471970187103,0.03387327519866341,1.1695963886938898,0.6171015095753006,0.6115919221183217
2021020161,1.7787144572849325,0.1455504186350532,0,1.8714175798346144,0.402765966009558,0.3665570682154835
2021020173,1.6726389305488387,0.28087176794542956,0.00772999071411462,1.4182961433644268,0.22063928416507056,0.0929220218616931
2021020186,2.0294478565919434,1.1128595284145262,0,3.0969939424688158,0.0441158012893748,0.02678317186409084
2021020199,2.122363993252811,0.377088604405264,0.7336892767188185,2.646126658812694,0.4052222220194955,0.18639735237243277
2021020215,2.632791816199132,0.25068366882406407,0,3.5127575316128197,0.3710744236826632,0.24996989013556936
2021020226,2.0193604631550204,0.06932916856495,2.606933213446829e-4,4.1725863558504335,0.23606749843455954,0
2021020234,3.324386592290217,0,0,1.8364466853353034,0,0
2021020251,2.28363444716209,0.7766374676961116,0,2.8675031149507375,0.09619166551154644,0.04788703366284534
2021020264,3.6532338437826732,0.13060351298471892,0.04450115716028834,2.4061683627308033,0.854463432641227,0.22617035404461247
2021020293,2.867590426734466,0.9792701823272281,0,1.3692596658638714,0.3633012377840502,0.05546387548710951
2021020312,1.519245963645266,0,0.00212851172085848,2.4315637956462544,0.3434494199099347,0
2021020327,3.3808278771197995,0.44600766278250303,0.04191352253322854,1.5753215743377025,0.19516071042885696,0.24064345071196708
2021020339,1.8729400960192613,0.0813886095305604,0,2.801792366897329,0.3451585636299795,0.08796660671643548
2021020360,2.1149924032703957,0.667479628977901,0,2.894284729990157,0.6287753220206106,0
2021020363,2.682453509433551,0.3733629210253171,0.10213476603532619,2.8540674061757865,0.7198046252355511,0.0971947612018928
2021020398,2.4308916935669944,0.6688120627576034,0.11006927938456228,1.1865715636138594,0.24101320198304413,0
2021020413,2.521181417680886,0.5173493561112146,2.59360291508261e-4,1.8618641411781707,0.38413012482792325,0.05323408110818383
2021020422,2.0444653118970635,0.5506141435867912,0.04730176392917222,3.8131396480188986,0.10448481175887528,0.6218974069989038
2021020441,1.1284292452046596,0.6361541512636727,0,3.1517376286014662,0,0.11939162713765457
2021020457,2.129323030222777,0.5987249709516862,1.161595906219074,2.4102677912994444,0.6428130921819787,0.04012610795875496
2021020472,1.7414701117809204,0.02857520921866764,0.2078945773480275,2.2532955752040253,0.3448228934384484,0
2021020482,1.3831874373859716,0.6730707962295408,0.1762219505476022,2.2127847993579683,0,0.3090635011548914
2021020497,2.1120768630553326,0.7438508193261033,0,1.9132836696984528,0.43772714248768574,0
2021020512,2.20477286249743,0.6869256786319187,0,1.9837759539716862,0,0
2021020529,3.256872490293697,0.1450034239620474,0,2.195256398203472,0.4612967752586804,0.03740524643059599
2021020541,2.6905411728711544,0.20377552997615533,0,1.5490652782739014,0.03708262291571852,0
2021020562,2.565122206379541,0.7294462089323432,0,2.5469950983899925,0.44293522393537066,0
2021020578,2.3238832637013416,0.06163317374301617,0.1486956247956491,2.2183669572605202,0.1849266999920074,0.1942967847674616
2021020586,2.0130957068809003,0,0.006959620907685505,2.5524897990785114,0.28045761311457473,0.17049980547339752
2021020603,3.194831521967543,0.3569728101443108,0.3307542883943183,1.9997719948052497,0.9959807427588885,0.2399044270030382
2021020618,2.5817720397770945,0.7196755644474464,0.0534244767224874,1.9111697179587266,0.5592955714035729,0.04546258525583582
2021020631,2.6266165400391275,0.8088946712277285,0,2.2756848616620964,0.15123087284694633,0.07288444793295136
2021020653,2.1726795664352,0.8736268896797806,0.28776881905730944,1.862759334407846,1.096188664057795,0
2021020666,2.9291465954912246,0.2274797618632683,0.023457183120225492,1.3437012651299318,0.6813075707964634,0
2021020683,1.7977274938736523,0.6775165544520774,0.00147248873853191,1.9004792183478723,0.9259400135075762,0.3738243288930937
