gameId,gameTypeId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020022,2,2024-10-11,15.616666666666667,2.9166666666666665,0.08333333333333333,0,0,0,9,3,1,0,0,0,7,2,0,1,0,0,9,0,0,5,0,0,11,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,4,2,0,2,0,0,12,5,0,18,0,0,1,0,0,10,5,0,11,0,0,0,0,0,8,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,2,0,3,0,0
2024020035,2,2024-10-12,14.8,3.9833333333333334,0.18333333333333332,0,0,0,6,6,0,0,0,0,6,2,0,0,0,0,10,0,0,3,0,0,10,1,0,0,0,0,1,0,0,2,0,0,4,1,0,0,0,0,7,0,0,0,0,0,19,0,0,0,1,0,13,8,0,19,1,0,0,1,0,10,6,0,14,1,0,0,1,0,5,6,0,9,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
2024020056,2,2024-10-15,7.016666666666667,6.883333333333334,0,0,0,0,5,4,0,0,0,0,2,7,0,0,0,0,2,0,0,0,1,0,4,2,0,0,0,0,1,1,0,0,1,0,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,2,1,0,9,14,0,10,0,0,1,0,0,8,11,0,7,0,0,1,0,0,5,10,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1,2,0,2,0,0
2024020071,2,2024-10-17,16.566666666666666,3.683333333333333,0,0,0,0,11,2,0,0,0,0,5,2,0,0,0,0,9,0,0,1,0,0,4,0,0,0,0,0,3,1,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,8,0,0,2,1,0,21,6,0,16,0,0,1,1,0,15,5,0,11,0,0,0,1,0,7,4,0,9,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2024020082,2,2024-10-19,17.466666666666665,3.3666666666666667,0,0,0,0,9,3,0,0,0,0,11,1,0,0,0,0,14,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,15,8,0,19,1,0,0,1,0,9,8,0,15,1,0,0,1,0,5,3,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024020092,2,2024-10-22,14.483333333333333,3.433333333333333,0,0,0,0,5,3,0,0,0,0,4,3,0,0,0,0,4,1,0,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,10,2,0,11,2,0,2,0,0,4,2,0,9,2,0,1,0,0,2,1,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024020108,2,2024-10-23,18.066666666666666,4.316666666666666,0,0,0,0,8,4,0,0,0,0,12,2,0,0,0,0,7,1,0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,4,0,0,2,0,0,6,0,0,0,0,0,4,0,0,1,0,0,12,5,0,17,0,0,0,0,0,8,4,0,13,0,0,0,0,0,8,4,0,7,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,2,0,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2024020123,2,2024-10-26,17.116666666666667,1.15,0,0,0,0,13,0,0,0,0,0,7,2,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,17,2,0,15,0,0,1,0,0,13,2,0,8,0,0,1,0,0,11,1,0,6,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
2024020138,2,2024-10-27,22.383333333333333,2.6666666666666665,0,0,0,0,17,1,0,0,0,0,9,1,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,3,2,0,5,0,0,12,0,0,0,0,0,4,0,0,2,0,0,4,0,0,4,1,0,29,4,0,24,0,0,2,1,0,15,4,0,17,0,0,1,1,0,10,4,0,11,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,1,0,5,0,0,1,0,0,2,1,0,5,0,0
2024020148,2,2024-10-29,18.666666666666668,1.7833333333333334,0.06666666666666667,0,0,0,9,2,0,0,0,0,5,1,1,0,0,0,12,0,0,2,0,0,9,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,11,0,0,27,1,0,0,0,0,9,0,0,14,1,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0
